14.02 08:00:50 STATS: vdl.0 cache, locks:0
14.02 08:01:50 STATS: vdl.0 cache, locks:0
14.02 08:02:50 STATS: vdl.0 cache, locks:0
14.02 08:03:50 STATS: vdl.0 cache, locks:0
14.02 08:04:50 STATS: vdl.0 cache, locks:0
14.02 08:05:50 STATS: vdl.0 cache, locks:0
14.02 08:06:50 STATS: vdl.0 cache, locks:0
14.02 08:07:50 STATS: vdl.0 cache, locks:0
14.02 08:08:50 STATS: vdl.0 cache, locks:0
14.02 08:09:50 STATS: vdl.0 cache, locks:0
14.02 08:10:50 STATS: vdl.0 cache, locks:0
14.02 08:11:50 STATS: vdl.0 cache, locks:0
14.02 08:12:50 STATS: vdl.0 cache, locks:0
14.02 08:13:50 STATS: vdl.0 cache, locks:0
14.02 08:14:50 STATS: vdl.0 cache, locks:0
14.02 08:15:50 STATS: vdl.0 cache, locks:0
14.02 08:16:50 STATS: vdl.0 cache, locks:0
14.02 08:17:50 STATS: vdl.0 cache, locks:0
14.02 08:18:50 STATS: vdl.0 cache, locks:0
14.02 08:19:50 STATS: vdl.0 cache, locks:0
14.02 08:20:50 STATS: vdl.0 cache, locks:0
14.02 08:21:50 STATS: vdl.0 cache, locks:0
14.02 08:22:50 STATS: vdl.0 cache, locks:0
14.02 08:23:50 STATS: vdl.0 cache, locks:0
14.02 08:24:50 STATS: vdl.0 cache, locks:0
14.02 08:25:50 STATS: vdl.0 cache, locks:0
14.02 08:26:50 STATS: vdl.0 cache, locks:0
14.02 08:27:50 STATS: vdl.0 cache, locks:0
14.02 08:28:50 STATS: vdl.0 cache, locks:0
14.02 08:29:50 STATS: vdl.0 cache, locks:0
14.02 08:30:50 STATS: vdl.0 cache, locks:0
14.02 08:31:50 STATS: vdl.0 cache, locks:0
14.02 08:32:50 STATS: vdl.0 cache, locks:0
14.02 08:33:50 STATS: vdl.0 cache, locks:0
14.02 08:34:50 STATS: vdl.0 cache, locks:0
14.02 08:35:50 STATS: vdl.0 cache, locks:0
14.02 08:36:50 STATS: vdl.0 cache, locks:0
14.02 08:37:50 STATS: vdl.0 cache, locks:0
14.02 08:38:50 STATS: vdl.0 cache, locks:0
14.02 08:39:50 STATS: vdl.0 cache, locks:0
14.02 08:40:50 STATS: vdl.0 cache, locks:0
14.02 08:41:50 STATS: vdl.0 cache, locks:0
14.02 08:42:50 STATS: vdl.0 cache, locks:0
14.02 08:43:50 STATS: vdl.0 cache, locks:0
14.02 08:44:50 STATS: vdl.0 cache, locks:0
14.02 08:45:50 STATS: vdl.0 cache, locks:0
14.02 08:46:50 STATS: vdl.0 cache, locks:0
14.02 08:47:50 STATS: vdl.0 cache, locks:0
14.02 08:48:51 STATS: vdl.0 cache, locks:0
14.02 08:49:51 STATS: vdl.0 cache, locks:0
14.02 08:50:51 STATS: vdl.0 cache, locks:0
14.02 08:51:51 STATS: vdl.0 cache, locks:0
14.02 08:52:51 STATS: vdl.0 cache, locks:0
14.02 08:53:51 STATS: vdl.0 cache, locks:0
14.02 08:54:51 STATS: vdl.0 cache, locks:0
14.02 08:55:51 STATS: vdl.0 cache, locks:0
14.02 08:56:51 STATS: vdl.0 cache, locks:0
14.02 08:57:51 STATS: vdl.0 cache, locks:0
14.02 08:58:51 STATS: vdl.0 cache, locks:0
14.02 08:59:51 STATS: vdl.0 cache, locks:0
