10.11 14:00:11 STATS: vdl.0 cache connection, 1048 calls, total 0.802567958831787 sec spent, avg 0.77 ms
10.11 14:00:54 STATS: vdl.0 cache, locks:4
10.11 14:01:54 STATS: vdl.0 cache, locks:4
10.11 14:02:54 STATS: vdl.0 cache, locks:4
10.11 14:03:53 STATS: vdl.0 cache connection, 1056 calls, total 0.806501626968384 sec spent, avg 0.76 ms
10.11 14:03:54 STATS: vdl.0 cache, locks:6
10.11 14:04:54 STATS: vdl.0 cache, locks:6
10.11 14:05:54 STATS: vdl.0 cache, locks:6
10.11 14:06:12 STATS: vdl.0 cache connection, 1064 calls, total 0.816012620925903 sec spent, avg 0.77 ms
10.11 14:06:54 STATS: vdl.0 cache, locks:4
10.11 14:07:54 STATS: vdl.0 cache, locks:4
10.11 14:08:54 STATS: vdl.0 cache, locks:4
10.11 14:09:27 STATS: vdl.0 cache connection, 1072 calls, total 0.819989681243896 sec spent, avg 0.76 ms
10.11 14:09:54 STATS: vdl.0 cache, locks:2
10.11 14:10:54 STATS: vdl.0 cache, locks:2
10.11 14:11:54 STATS: vdl.0 cache, locks:2
10.11 14:12:54 STATS: vdl.0 cache, locks:2
10.11 14:13:54 STATS: vdl.0 cache, locks:2
10.11 14:14:54 STATS: vdl.0 cache, locks:2
10.11 14:15:54 STATS: vdl.0 cache, locks:2
10.11 14:16:54 STATS: vdl.0 cache, locks:2
10.11 14:17:54 STATS: vdl.0 cache, locks:2
10.11 14:18:54 STATS: vdl.0 cache, locks:2
10.11 14:19:55 STATS: vdl.0 cache, locks:2
10.11 14:20:55 STATS: vdl.0 cache, locks:2
10.11 14:21:55 STATS: vdl.0 cache, locks:2
10.11 14:22:55 STATS: vdl.0 cache, locks:2
10.11 14:23:55 STATS: vdl.0 cache, locks:2
10.11 14:24:55 STATS: vdl.0 cache, locks:2
10.11 14:25:55 STATS: vdl.0 cache, locks:2
10.11 14:26:55 STATS: vdl.0 cache, locks:2
10.11 14:27:55 STATS: vdl.0 cache, locks:2
10.11 14:28:55 STATS: vdl.0 cache, locks:2
10.11 14:29:55 STATS: vdl.0 cache, locks:2
10.11 14:30:55 STATS: vdl.0 cache, locks:2
10.11 14:31:55 STATS: vdl.0 cache, locks:2
10.11 14:32:55 STATS: vdl.0 cache, locks:2
10.11 14:33:55 STATS: vdl.0 cache, locks:2
10.11 14:34:55 STATS: vdl.0 cache, locks:2
10.11 14:35:55 STATS: vdl.0 cache, locks:2
10.11 14:36:55 STATS: vdl.0 cache, locks:2
10.11 14:37:55 STATS: vdl.0 cache, locks:2
10.11 14:38:55 STATS: vdl.0 cache, locks:2
10.11 14:39:55 STATS: vdl.0 cache, locks:2
10.11 14:40:55 STATS: vdl.0 cache, locks:2
10.11 14:41:55 STATS: vdl.0 cache, locks:2
10.11 14:42:55 STATS: vdl.0 cache, locks:2
10.11 14:43:55 STATS: vdl.0 cache, locks:2
10.11 14:44:55 STATS: vdl.0 cache, locks:2
10.11 14:45:55 STATS: vdl.0 cache, locks:2
10.11 14:46:55 STATS: vdl.0 cache, locks:2
10.11 14:47:55 STATS: vdl.0 cache, locks:2
10.11 14:48:55 STATS: vdl.0 cache, locks:2
10.11 14:49:55 STATS: vdl.0 cache, locks:2
10.11 14:50:55 STATS: vdl.0 cache, locks:2
10.11 14:51:55 STATS: vdl.0 cache, locks:2
10.11 14:52:55 STATS: vdl.0 cache, locks:2
10.11 14:53:55 STATS: vdl.0 cache, locks:2
10.11 14:54:55 STATS: vdl.0 cache, locks:2
10.11 14:55:55 STATS: vdl.0 cache, locks:2
10.11 14:56:55 STATS: vdl.0 cache, locks:2
10.11 14:57:55 STATS: vdl.0 cache, locks:2
10.11 14:58:55 STATS: vdl.0 cache, locks:2
10.11 14:59:55 STATS: vdl.0 cache, locks:2
