02.10 20:00:17 STATS: vdl.0 cache, locks:0
02.10 20:01:17 STATS: vdl.0 cache, locks:0
02.10 20:02:17 STATS: vdl.0 cache, locks:0
02.10 20:03:17 STATS: vdl.0 cache, locks:0
02.10 20:04:17 STATS: vdl.0 cache, locks:0
02.10 20:05:17 STATS: vdl.0 cache, locks:0
02.10 20:06:17 STATS: vdl.0 cache, locks:0
02.10 20:07:17 STATS: vdl.0 cache, locks:0
02.10 20:08:17 STATS: vdl.0 cache, locks:0
02.10 20:09:17 STATS: vdl.0 cache, locks:0
02.10 20:10:17 STATS: vdl.0 cache, locks:0
02.10 20:11:17 STATS: vdl.0 cache, locks:0
02.10 20:12:17 STATS: vdl.0 cache, locks:0
02.10 20:13:17 STATS: vdl.0 cache, locks:0
02.10 20:14:17 STATS: vdl.0 cache, locks:0
02.10 20:15:17 STATS: vdl.0 cache, locks:0
02.10 20:16:17 STATS: vdl.0 cache, locks:0
02.10 20:17:17 STATS: vdl.0 cache, locks:0
02.10 20:18:17 STATS: vdl.0 cache, locks:0
02.10 20:19:17 STATS: vdl.0 cache, locks:0
02.10 20:20:17 STATS: vdl.0 cache, locks:0
02.10 20:21:17 STATS: vdl.0 cache, locks:0
02.10 20:22:17 STATS: vdl.0 cache, locks:0
02.10 20:23:17 STATS: vdl.0 cache, locks:0
02.10 20:24:17 STATS: vdl.0 cache, locks:0
02.10 20:25:17 STATS: vdl.0 cache, locks:0
02.10 20:26:17 STATS: vdl.0 cache, locks:0
02.10 20:27:18 STATS: vdl.0 cache, locks:0
02.10 20:28:18 STATS: vdl.0 cache, locks:0
02.10 20:29:18 STATS: vdl.0 cache, locks:0
02.10 20:30:18 STATS: vdl.0 cache, locks:0
02.10 20:31:18 STATS: vdl.0 cache, locks:0
02.10 20:32:18 STATS: vdl.0 cache, locks:0
02.10 20:33:18 STATS: vdl.0 cache, locks:0
02.10 20:34:18 STATS: vdl.0 cache, locks:0
02.10 20:35:18 STATS: vdl.0 cache, locks:0
02.10 20:36:18 STATS: vdl.0 cache, locks:0
02.10 20:37:18 STATS: vdl.0 cache, locks:0
02.10 20:38:18 STATS: vdl.0 cache, locks:0
02.10 20:39:18 STATS: vdl.0 cache, locks:0
02.10 20:40:18 STATS: vdl.0 cache, locks:0
02.10 20:41:18 STATS: vdl.0 cache, locks:0
02.10 20:42:18 STATS: vdl.0 cache, locks:0
02.10 20:43:18 STATS: vdl.0 cache, locks:0
02.10 20:44:18 STATS: vdl.0 cache, locks:0
02.10 20:45:18 STATS: vdl.0 cache, locks:0
02.10 20:46:18 STATS: vdl.0 cache, locks:0
02.10 20:47:18 STATS: vdl.0 cache, locks:0
02.10 20:48:18 STATS: vdl.0 cache, locks:0
02.10 20:49:18 STATS: vdl.0 cache, locks:0
02.10 20:50:18 STATS: vdl.0 cache, locks:0
02.10 20:51:18 STATS: vdl.0 cache, locks:0
02.10 20:52:18 STATS: vdl.0 cache, locks:0
02.10 20:53:18 STATS: vdl.0 cache, locks:0
02.10 20:54:18 STATS: vdl.0 cache, locks:0
02.10 20:55:18 STATS: vdl.0 cache, locks:0
02.10 20:56:18 STATS: vdl.0 cache, locks:0
02.10 20:57:18 STATS: vdl.0 cache, locks:0
02.10 20:58:18 STATS: vdl.0 cache, locks:0
02.10 20:59:18 STATS: vdl.0 cache, locks:0
